source,target,importance
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,GLUCARDEG.PWY..D.glucarate.degradation.I,0.675475687103594
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,GALACTARDEG.PWY..D.galactarate.degradation.I,0.675022651766838
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.675022651766838
PWY.7874..L.threonate.degradation,PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,0.914705882352941
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.,P221.PWY..octane.oxidation,0.720978120978121
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,PWY.622..starch.biosynthesis,0.7353705118411
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.,HSERMETANA.PWY..L.methionine.biosynthesis.III,0.667794221282593
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.698380566801619
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,FUCCAT.PWY..fucose.degradation,0.672455451525219
PWY.7396..butanol.and.isobutanol.biosynthesis..engineered.,PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.,0.803076923076923
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.,LACTOSECAT.PWY..lactose.and.galactose.degradation.I,0.666243833685694
PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.,0.672002416188463
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,0.684320557491289
PWY.8004..Entner.Doudoroff.pathway.I,PWY.7446..sulfoquinovose.degradation.I,0.83300395256917
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.671398369072788
PWY.6608..guanosine.nucleotides.degradation.III,FUCCAT.PWY..fucose.degradation,0.677497771655457
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.,0.671247357293869
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation,0.792429792429792
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation,0.792429792429792
THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I,PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,0.659288537549407
PWY.5747..2.methylcitrate.cycle.II,GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation,0.791819291819292
PWY.7094..fatty.acid.salvage,DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II,0.676363341706507
PWY.5130..2.oxobutanoate.degradation.I,PWY.5005..biotin.biosynthesis.II,0.801025641025641
PWY.8011..L.serine.biosynthesis.II,PWY.7254..TCA.cycle.VII..acetate.producers.,0.83102766798419
PWY.7237..myo...chiro..and.scyllo.inositol.degradation,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.738636363636364
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,PWY.6803..phosphatidylcholine.acyl.editing,0.669284204167925
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I,0.669133192389006
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis,0.669133192389006
PWY.7242..D.fructuronate.degradation,KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,0.781061850027367
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.,P108.PWY..pyruvate.fermentation.to.propanoate.I,0.754435483870968
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,CARNMET.PWY..L.carnitine.degradation.I,0.840767927724449
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation,0.668227121715494
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,HSERMETANA.PWY..L.methionine.biosynthesis.III,-0.673932420387327
PWY.8131..5..deoxyadenosine.degradation.II,PWY.7269..mitochondrial.NADPH.production..yeast.,0.706733048838312
PWY.7242..D.fructuronate.degradation,PWY.5747..2.methylcitrate.cycle.II,0.788766788766789
PWY.5138..fatty.acid..beta..oxidation.IV..unsaturated..even.number.,NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.,0.667321051041981
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I,0.667321051041981
PWY.801..homocysteine.and.cysteine.interconversion,PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.,0.679616724738676
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.,0.752822580645161
PWY.7118..chitin.deacetylation,PWY.6608..guanosine.nucleotides.degradation.III,0.673284174702212
TCA..TCA.cycle.I..prokaryotic.,PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,0.661169837914024
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.666414980368469
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.,GLUCARDEG.PWY..D.glucarate.degradation.I,0.665961945031712
PWY.801..homocysteine.and.cysteine.interconversion,PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.,0.751612903225806
PWY.5130..2.oxobutanoate.degradation.I,Veillonella_parvula.t__SGB6939,0.908823529411765
PWY.7874..L.threonate.degradation,PWY.5367..petroselinate.biosynthesis,0.908823529411765
PWY.7874..L.threonate.degradation,PWY.7242..D.fructuronate.degradation,0.908823529411765
PWY0.1338..polymyxin.resistance,PWY.7094..fatty.acid.salvage,0.678222996515679
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,GLYOXYLATE.BYPASS..glyoxylate.cycle,-0.671663560489425
PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.759733036707453
PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate,P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,0.759733036707453
ORNDEG.PWY..superpathway.of.ornithine.degradation,HSERMETANA.PWY..L.methionine.biosynthesis.III,-0.671501499068147
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,LIPASYN.PWY..phospholipases,0.718767507002801
KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation,0.786324786324786
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.,0.664602839021444
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III,0.683114446529081
PWY.801..homocysteine.and.cysteine.interconversion,PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.,0.815652173913043
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,FUCCAT.PWY..fucose.degradation,0.664149803684687
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate,0.725286478227655
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate,0.725286478227655
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP,0.688663967611336
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.663092721232256
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,PWY.5367..petroselinate.biosynthesis,0.688461538461538
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation,0.662941709453337
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY.5845..superpathway.of.menaquinol.9.biosynthesis,0.6626396858955
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY.5850..superpathway.of.menaquinol.6.biosynthesis,0.6626396858955
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY.5896..superpathway.of.menaquinol.10.biosynthesis,0.6626396858955
COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.662337662337662
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,0.655954897815363
PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,LIPASYN.PWY..phospholipases,0.708365508365508
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,PWY.6305..superpathway.of.putrescine.biosynthesis,0.7231474407945
PWY.6606..guanosine.nucleotides.degradation.II,PWY.6353..purine.nucleotides.degradation.II..aerobic.,0.755728587319244
PWY.6531..mannitol.cycle,FUCCAT.PWY..fucose.degradation,0.673693379790941
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis,PWY.5656..mannosylglycerate.biosynthesis.I,0.83399209486166
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.,PWY0.781..aspartate.superpathway,0.660525520990637
PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.72192513368984
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.660374509211718
GLYOXYLATE.BYPASS..glyoxylate.cycle,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,0.6602234974328
PWY.6396..superpathway.of.2.3.butanediol.biosynthesis,P125.PWY..superpathway.of..R.R..butanediol.biosynthesis,0.975757575757576
P221.PWY..octane.oxidation,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.672473867595819
PWY.7269..mitochondrial.NADPH.production..yeast.,ECASYN.PWY..enterobacterial.common.antigen.biosynthesis,0.692088849983587
PWY.7873..D.erythronate.degradation.II,KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,0.92967032967033
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,LIPASYN.PWY..phospholipases,0.713445378151261
PWY.7237..myo...chiro..and.scyllo.inositol.degradation,PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,0.77175697865353
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,GLYOXYLATE.BYPASS..glyoxylate.cycle,0.659317426759287
GLUCARDEG.PWY..D.glucarate.degradation.I,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.658864391422531
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation,0.658713379643612
PWY.5845..superpathway.of.menaquinol.9.biosynthesis,PWY.5723..Rubisco.shunt,0.658713379643612
PWY.5850..superpathway.of.menaquinol.6.biosynthesis,PWY.5723..Rubisco.shunt,0.658713379643612
PWY.5896..superpathway.of.menaquinol.10.biosynthesis,PWY.5723..Rubisco.shunt,0.658713379643612
PWY.7942..5.oxo.L.proline.metabolism,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.658713379643612
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.,GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation,-0.712324929971989
PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.,COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I,-0.658260344306856
PWY.6608..guanosine.nucleotides.degradation.III,PWY.6606..guanosine.nucleotides.degradation.II,0.646508563899868
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate,0.719480519480519
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate,0.719480519480519
TCA..TCA.cycle.I..prokaryotic.,GALACTARDEG.PWY..D.galactarate.degradation.I,0.651867512332629
TCA..TCA.cycle.I..prokaryotic.,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.651867512332629
PWY.6305..superpathway.of.putrescine.biosynthesis,GALACTARDEG.PWY..D.galactarate.degradation.I,0.645981554677207
PWY.6305..superpathway.of.putrescine.biosynthesis,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.645981554677207
PWY.7874..L.threonate.degradation,KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,0.902941176470588
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,GALACTARDEG.PWY..D.galactarate.degradation.I,0.657354273633343
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.657354273633343
RUMP.PWY..formaldehyde.oxidation.I,Staphylococcus_epidermidis.t__SGB7865,0.710924369747899
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation,CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate,-0.742741935483871
PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage,P125.PWY..superpathway.of..R.R..butanediol.biosynthesis,0.751279199110122
LIPASYN.PWY..phospholipases,FUCCAT.PWY..fucose.degradation,0.717952635599694
PWY.7118..chitin.deacetylation,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.656146179401993
PWY.5723..Rubisco.shunt,GALACTARDEG.PWY..D.galactarate.degradation.I,0.655995167623075
PWY.5723..Rubisco.shunt,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.655995167623075
PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation,0.750389321468298
PWY.7013...S..propane.1.2.diol.degradation,P221.PWY..octane.oxidation,0.668292682926829
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY.6305..superpathway.of.putrescine.biosynthesis,0.655844155844156
PWY.801..homocysteine.and.cysteine.interconversion,PWY.6182..superpathway.of.salicylate.degradation,0.759113300492611
PWY66.430..myristate.biosynthesis..mitochondria.,ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation,0.807826086956522
PWY66.430..myristate.biosynthesis..mitochondria.,ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation,0.807826086956522
TCA..TCA.cycle.I..prokaryotic.,PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,0.717035905271199
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,PWY.6305..superpathway.of.putrescine.biosynthesis,0.649471458773784
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.654485049833887
PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule,PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.,0.983333333333333
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate,0.715813598166539
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate,POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,0.715813598166539
PWY.801..homocysteine.and.cysteine.interconversion,X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation,0.731671554252199
PWY0.1338..polymyxin.resistance,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.66015719957864
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.653881002718212
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,P108.PWY..pyruvate.fermentation.to.propanoate.I,0.748164627363737
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation,GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation,0.795384615384615
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,0.665679442508711
REDCITCYC..TCA.cycle.VI..Helicobacter.,PWY.7013...S..propane.1.2.diol.degradation,0.671857410881801
PWY.7118..chitin.deacetylation,PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,0.652672908486862
PWY0.41..allantoin.degradation.IV..anaerobic.,GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation,0.874097007223942
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.,PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,0.729838709677419
PWY.7242..D.fructuronate.degradation,PWY.5497..purine.nucleobases.degradation.II..anaerobic.,0.755665024630542
PWY.7094..fatty.acid.salvage,NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.,0.657888339680739
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,-0.657888339680739
PWY0.781..aspartate.superpathway,PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.,0.645665961945032
PWY.6305..superpathway.of.putrescine.biosynthesis,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.651464814255512
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,0.651011778918756
HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.712146676852559
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate,ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,0.712146676852559
PWY0.461..L.lysine.degradation.I,KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis,0.84812030075188
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,LIPASYN.PWY..phospholipases,0.697039897039897
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,PWY.6305..superpathway.of.putrescine.biosynthesis,0.638866930171278
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.675910931174089
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,GLYOXYLATE.BYPASS..glyoxylate.cycle,0.711841100076394
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,0.649954696466324
GLYOXYLATE.BYPASS..glyoxylate.cycle,GALACTARDEG.PWY..D.galactarate.degradation.I,0.649803684687406
GLYOXYLATE.BYPASS..glyoxylate.cycle,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,0.649803684687406
PWY.7118..chitin.deacetylation,PWY.5723..Rubisco.shunt,0.649803684687406
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA,PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,0.649803684687406
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage,PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,0.649350649350649
PWY.7883..anhydromuropeptides.recycling.II,DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II,0.643410852713178
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I,PWY.5723..Rubisco.shunt,0.649199637571731
PWY.5367..petroselinate.biosynthesis,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.674089068825911
PWY.7883..anhydromuropeptides.recycling.II,PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.,0.654322988412608
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.,ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation,0.76984126984127
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.,ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation,0.76984126984127
GALACTARDEG.PWY..D.galactarate.degradation.I,Escherichia_coli.t__SGB10068,0.821569734613213
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,Escherichia_coli.t__SGB10068,0.821569734613213
PWY.6608..guanosine.nucleotides.degradation.III,PWY.6305..superpathway.of.putrescine.biosynthesis,0.640873854827343
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,FAO.PWY..fatty.acid..beta..oxidation.I..generic.,0.646783449109031
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,PWY.5367..petroselinate.biosynthesis,0.665478424015009
PWY1ZNC.1..assimilatory.sulfate.reduction.IV,ECASYN.PWY..enterobacterial.common.antigen.biosynthesis,0.646632437330112
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,0.732258064516129
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.,0.652378251357264
PWY0.1337..oleate..beta..oxidation,PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II,0.652378251357264
PWY.8004..Entner.Doudoroff.pathway.I,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.64031007751938
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I,0.646179401993355
PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II,GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass,0.658362369337979
THREOCAT.PWY..superpathway.of.L.threonine.metabolism,PWY.7013...S..propane.1.2.diol.degradation,0.731854838709677
REDCITCYC..TCA.cycle.VI..Helicobacter.,P108.PWY..pyruvate.fermentation.to.propanoate.I,0.664352720450281
PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol,0.722873900293255
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation,PWY.6608..guanosine.nucleotides.degradation.III,0.714572192513369
PWY.1622..formaldehyde.assimilation.I..serine.pathway.,Staphylococcus_epidermidis.t__SGB7865,0.894117647058824
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.,ORNDEG.PWY..superpathway.of.ornithine.degradation,0.644820295983087
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.,LIPASYN.PWY..phospholipases,0.691119691119691
PWY66.430..myristate.biosynthesis..mitochondria.,PWY.3801..sucrose.degradation.II..sucrose.synthase.,0.797391304347826
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,GALACTARDEG.PWY..D.galactarate.degradation.I,-0.63861874559549
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,-0.63861874559549
PWY.7237..myo...chiro..and.scyllo.inositol.degradation,AST.PWY..L.arginine.degradation.II..AST.pathway.,0.690862290862291
PWY.6531..mannitol.cycle,ORNDEG.PWY..superpathway.of.ornithine.degradation,0.663227016885554
THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I,GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass,0.656620209059233
PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.,PWY.5723..Rubisco.shunt,0.669635627530364
PWY0.1338..polymyxin.resistance,PWY.5723..Rubisco.shunt,0.649785268616806
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.,ORNDEG.PWY..superpathway.of.ornithine.degradation,0.643461189972818
GALACTUROCAT.PWY..D.galacturonate.degradation.I,Escherichia_coli.t__SGB10068,0.818181818181818
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.,P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.,-0.655400696864112
RUMP.PWY..formaldehyde.oxidation.I,P125.PWY..superpathway.of..R.R..butanediol.biosynthesis,0.704507257448434
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I,PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,0.643008154636062
PWY.6353..purine.nucleotides.degradation.II..aerobic.,GALACTUROCAT.PWY..D.galacturonate.degradation.I,0.737486095661847
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate,0.720307917888563
PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.,P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,0.636786469344609
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.,HSERMETANA.PWY..L.methionine.biosynthesis.III,0.630566534914361
PWY.6608..guanosine.nucleotides.degradation.III,HSERMETANA.PWY..L.methionine.biosynthesis.III,-0.636222692036645
